organizationid,organizationname,locationid,locationname,catalogid,catalogname,menuitemid,menuitemname,item_class_type,modifiergroupid,modifiergroupname,modifierid,modifiername,modifier_class_type,is_modifier_default,min_quantity,max_quantity,allow_quantity_increment,increment_step,modifier_default_quantity,is_modifier_invisible,calories,price,is_modifier_active,is_modifier_deleted,modifier_created_on,modifier_modified_on,sysinserttime
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-0116a279-a1e3-4058-b254-6d9f5d5b657a,Fry Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-1a1da687-1152-40e9-9c6e-0588a3f85ecd,Sweet Thai Chili,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-32c220c5-fb9e-4ddd-a9dd-ccef8af65e93,Buffalo Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-4808dcd6-ceae-4003-8625-44bb8b40d7bb,Ketchup,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-48801d22-ad7b-41ee-93a6-f7fa6c6b224e,Mayo Pkt,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-529b6e19-e433-4788-bfee-ff26924041a1,Papa Sauce,0,False,0,8,True,NULL,NULL,False,,0.3500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-58a7adb8-f3e2-4746-811c-744ab3db8595,Sweet & Sour Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-58aaa2e4-49f4-4732-b1a0-b512589b1ed2,Mustard Pkt,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-63c3fc8d-6460-4022-be70-18dcf037160e,Tartar,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-6dea59f7-fe9d-44a6-b53a-cd9e43378a5f,Syrup,0,False,0,8,True,NULL,NULL,False,,0.3500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-762e388f-9574-429f-b5fa-4fdbe7227eb2,Ranch,0,False,0,8,True,NULL,NULL,False,,0.3500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-c4031adb-3c58-4024-8910-9cd2c6d46718,Large Sriracha Cheese Curds (Combo Upgrade Price),0,modgrp-ce8894d8-6019-475c-b6ef-992e4283db2c,Sauce,modfr-88d9605e-addd-4d3b-b8c8-54993fe8a569,Ketchup Pkt,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:57:39.586627
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-f4e44609-ef74-49a2-a815-27940d966313,Relish,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-01116117-d2c5-4ee7-9713-392330d6350c,French,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012681,2025-08-22 06:57:39.012681,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-24ddc0bc-7bc7-4863-9c34-2397f0090b41,Sweet & Sour Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012659,2025-08-22 06:57:39.012659,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-26265f60-ae51-410d-aefe-1b0458f94fc9,Chz Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-275bcc70-d9a8-40c6-b40e-cefece6f1f99,Tartar,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012655,2025-08-22 06:57:39.012655,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-276ef1cd-4cf7-4224-9fc5-f2d2d7a696f5,BBQ Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012649,2025-08-22 06:57:39.012649,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-292ddb3b-7e37-409d-aee3-c24128a31eca,Marinara,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-2a81febd-94dc-4471-a19b-b81d59dd2734,Spicy Papa Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012654,2025-08-22 06:57:39.012654,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-2b083dd1-5a19-48d5-8c9e-83721369e8ac,Mustard Pkt,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012658,2025-08-22 06:57:39.012658,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-2cd9a486-1d14-4d60-a9be-029988a0f9cf,Honey Mustard,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-2d3af169-267e-4bb9-bb39-bf1bed85e1d0,No Sauce,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012655,2025-08-22 06:57:39.012655,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-2e44d443-ac25-4153-8f8a-eaa012030aa6,AW Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-36d60814-bf93-42aa-a157-63f7ab6546cf,Ketchup,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012652,2025-08-22 06:57:39.012652,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-451c83fd-91fe-4d9c-8541-0b75d1b2c115,Sweet Relish ,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012654,2025-08-22 06:57:39.012654,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-63cdc41a-51c3-4db0-850c-adcf28442577,Papa Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012653,2025-08-22 06:57:39.012653,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-69dda00b-eeb0-4cbe-b96b-2b404ef6e312,Ranch,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012653,2025-08-22 06:57:39.012653,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-b20c0605-f799-4d08-a072-f7f7f4986398,Sweet Thai Chili,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012657,2025-08-22 06:57:39.012657,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-714a3554-6806-4a29-9e33-7ee10d1b2af6,Sauce,modfr-b22c2ec1-c1e4-49b0-ae25-36f4758af9c7,Ketchup Pkt,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012658,2025-08-22 06:57:39.012658,2026-06-21 12:59:47.419368
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-e14b30a1-8ea8-4be3-aadc-405a05d8e1a7,Fish Sandwich,0,False,0,99,True,NULL,NULL,False,,5.9900,True,False,2025-08-22 06:57:39.012682,2025-08-22 06:57:39.012682,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-e17f370c-e3d2-4932-988f-392c24871efd,Sweet & Sour,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-e9f0ed73-caff-416c-b915-9524611da21b,Lite Italian,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012683,2025-08-22 06:57:39.012683,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-ef7dada3-85d5-4173-bc25-17d1956e0bd6,Cut,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012657,2025-08-22 06:57:39.012657,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-f4138fb9-f3f4-4a64-aa63-eb3ffbe5d360,Italian,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012682,2025-08-22 06:57:39.012682,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-f45843a2-62e3-401e-8dcb-8854b7b39b2d,Well Done,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-f4e44609-ef74-49a2-a815-27940d966313,Relish,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-aecb61ca-3a3e-45c5-80aa-af4875dce63e,5pc Ckn Tender Sauce,modfr-01116117-d2c5-4ee7-9713-392330d6350c,French,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012681,2025-08-22 06:57:39.012681,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-aecb61ca-3a3e-45c5-80aa-af4875dce63e,5pc Ckn Tender Sauce,modfr-24ddc0bc-7bc7-4863-9c34-2397f0090b41,Sweet & Sour Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012659,2025-08-22 06:57:39.012659,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-aecb61ca-3a3e-45c5-80aa-af4875dce63e,5pc Ckn Tender Sauce,modfr-26265f60-ae51-410d-aefe-1b0458f94fc9,Chz Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-aecb61ca-3a3e-45c5-80aa-af4875dce63e,5pc Ckn Tender Sauce,modfr-275bcc70-d9a8-40c6-b40e-cefece6f1f99,Tartar,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012655,2025-08-22 06:57:39.012655,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6907ee0a-62a0-4ffa-a257-8cebe09332f1,Side Sampler (LG Curd),0,modgrp-aecb61ca-3a3e-45c5-80aa-af4875dce63e,5pc Ckn Tender Sauce,modfr-276ef1cd-4cf7-4224-9fc5-f2d2d7a696f5,BBQ Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012649,2025-08-22 06:57:39.012649,2026-06-21 12:59:32.553003
